variable,search_domain,forecast_domain,anomaly_search,reference_date,analog_date,analog_score
sst,panarctic,panarctic,False,2004-10-08,1997-10-11,0.656
sst,panarctic,panarctic,False,2004-10-08,1984-10-01,0.658
sst,panarctic,panarctic,False,2011-11-04,2008-11-01,0.423
sst,panarctic,panarctic,False,2011-11-04,2021-11-10,0.451
sst,panarctic,panarctic,False,2011-11-04,2007-11-04,0.471
sst,panarctic,panarctic,False,2011-11-04,2009-11-04,0.486
sst,panarctic,panarctic,False,2011-11-04,2013-10-31,0.49
sst,panarctic,panarctic,False,2011-11-06,2021-11-13,0.452
sst,panarctic,panarctic,False,2011-11-06,2008-11-03,0.457
sst,panarctic,panarctic,False,2011-11-06,2013-10-31,0.493
sst,panarctic,panarctic,False,2011-11-06,2009-11-06,0.501
sst,panarctic,panarctic,False,2011-11-06,2014-11-04,0.51
sst,panarctic,panarctic,True,2004-10-06,2004-10-21,0.486
sst,panarctic,panarctic,True,2004-10-06,2014-11-10,0.598
sst,panarctic,panarctic,True,2004-10-06,2002-11-20,0.604
sst,panarctic,panarctic,True,2004-10-06,2003-11-20,0.61
sst,panarctic,panarctic,True,2004-10-06,2009-11-09,0.61
sst,panarctic,panarctic,True,2004-10-08,2004-10-23,0.457
sst,panarctic,panarctic,True,2004-10-08,2009-11-10,0.565
sst,panarctic,panarctic,True,2004-10-08,2002-11-22,0.574
sst,panarctic,panarctic,True,2004-10-08,2014-11-10,0.575
sst,panarctic,panarctic,True,2004-10-08,2003-11-21,0.599
sst,panarctic,panarctic,True,2011-11-04,2011-11-19,0.387
sst,panarctic,panarctic,True,2011-11-04,2008-10-28,0.411
sst,panarctic,panarctic,True,2011-11-04,2021-11-17,0.442
sst,panarctic,panarctic,True,2011-11-04,2009-12-07,0.461
sst,panarctic,panarctic,True,2011-11-04,2007-11-04,0.471
sst,panarctic,panarctic,True,2011-11-06,2011-11-21,0.406
sst,panarctic,panarctic,True,2011-11-06,2008-11-11,0.435
sst,panarctic,panarctic,True,2011-11-06,2021-11-17,0.439
sst,panarctic,panarctic,True,2011-11-06,2009-12-05,0.452
sst,panarctic,panarctic,True,2011-11-06,2013-11-01,0.492
t2m,alaska,alaska,False,2004-10-06,2010-10-06,2.095
t2m,alaska,alaska,False,2004-10-06,2005-09-29,2.124
t2m,alaska,alaska,False,2004-10-06,2011-10-16,2.151
t2m,alaska,alaska,False,2004-10-06,2020-10-10,2.198
t2m,alaska,alaska,False,2004-10-06,2003-10-07,2.22
t2m,alaska,alaska,False,2004-10-08,2005-09-30,2.053
t2m,alaska,alaska,False,2004-10-08,1997-09-30,2.102
t2m,alaska,alaska,False,2004-10-08,2017-10-14,2.273
t2m,alaska,alaska,False,2004-10-08,1967-09-30,2.286
t2m,alaska,alaska,False,2004-10-08,2020-10-10,2.302
t2m,alaska,alaska,False,2011-11-04,1971-10-20,3.295
t2m,alaska,alaska,False,2011-11-04,2006-10-30,3.369
t2m,alaska,alaska,False,2011-11-04,1994-11-02,3.371
t2m,alaska,alaska,False,2011-11-04,1992-11-09,3.44
t2m,alaska,alaska,False,2011-11-04,1977-10-20,3.45
t2m,alaska,alaska,False,2011-11-06,2004-11-03,3.279
t2m,alaska,alaska,False,2011-11-06,1964-11-08,3.29
t2m,alaska,alaska,False,2011-11-06,2010-11-27,3.344
t2m,alaska,alaska,False,2011-11-06,1999-11-18,3.394
t2m,alaska,alaska,False,2011-11-06,2012-11-15,3.399
t2m,alaska,alaska,True,2004-10-06,2005-09-17,1.817
t2m,alaska,alaska,True,2004-10-06,2010-10-19,1.97
t2m,alaska,alaska,True,2004-10-06,2020-08-26,2.0
t2m,alaska,alaska,True,2004-10-06,1997-09-09,2.034
t2m,alaska,alaska,True,2004-10-06,1987-10-11,2.043
t2m,alaska,alaska,True,2004-10-08,2005-09-17,1.856
t2m,alaska,alaska,True,2004-10-08,1997-09-09,1.979
t2m,alaska,alaska,True,2004-10-08,2007-08-31,2.111
t2m,alaska,alaska,True,2004-10-08,2014-09-20,2.123
t2m,alaska,alaska,True,2004-10-08,2020-10-11,2.169
t2m,alaska,alaska,True,2011-11-04,2021-10-07,2.598
t2m,alaska,alaska,True,2011-11-04,2000-09-21,2.619
t2m,alaska,alaska,True,2011-11-04,1977-10-04,2.636
t2m,alaska,alaska,True,2011-11-04,2006-10-02,2.641
t2m,alaska,alaska,True,2011-11-04,2008-09-22,2.676
t2m,alaska,alaska,True,2011-11-06,1971-10-01,2.72
t2m,alaska,alaska,True,2011-11-06,2009-09-30,2.857
t2m,alaska,alaska,True,2011-11-06,1986-09-27,2.884
t2m,alaska,alaska,True,2011-11-06,2013-09-25,2.925
t2m,alaska,alaska,True,2011-11-06,1959-09-24,2.951
t2m,alaska,north_pacific,False,2004-10-06,2010-10-06,2.095
t2m,alaska,north_pacific,False,2004-10-06,2005-09-29,2.124
t2m,alaska,north_pacific,False,2004-10-06,2011-10-16,2.151
t2m,alaska,north_pacific,False,2004-10-06,2020-10-10,2.198
t2m,alaska,north_pacific,False,2004-10-06,2003-10-07,2.22
t2m,alaska,north_pacific,False,2004-10-08,2005-09-30,2.053
t2m,alaska,north_pacific,False,2004-10-08,1997-09-30,2.102
t2m,alaska,north_pacific,False,2004-10-08,2017-10-14,2.273
t2m,alaska,north_pacific,False,2004-10-08,1967-09-30,2.286
t2m,alaska,north_pacific,False,2004-10-08,2020-10-10,2.302
t2m,alaska,north_pacific,False,2011-11-04,1971-10-20,3.295
t2m,alaska,north_pacific,False,2011-11-04,2006-10-30,3.369
t2m,alaska,north_pacific,False,2011-11-04,1994-11-02,3.371
t2m,alaska,north_pacific,False,2011-11-04,1992-11-09,3.44
t2m,alaska,north_pacific,False,2011-11-04,1977-10-20,3.45
t2m,alaska,north_pacific,False,2011-11-06,2004-11-03,3.279
t2m,alaska,north_pacific,False,2011-11-06,1964-11-08,3.29
t2m,alaska,north_pacific,False,2011-11-06,2010-11-27,3.344
t2m,alaska,north_pacific,False,2011-11-06,1999-11-18,3.394
t2m,alaska,north_pacific,False,2011-11-06,2012-11-15,3.399
t2m,alaska,north_pacific,True,2004-10-06,2005-09-17,1.817
t2m,alaska,north_pacific,True,2004-10-06,2010-10-19,1.97
t2m,alaska,north_pacific,True,2004-10-06,2020-08-26,2.0
t2m,alaska,north_pacific,True,2004-10-06,1997-09-09,2.034
t2m,alaska,north_pacific,True,2004-10-06,1987-10-11,2.043
t2m,alaska,north_pacific,True,2004-10-08,2005-09-17,1.856
t2m,alaska,north_pacific,True,2004-10-08,1997-09-09,1.979
t2m,alaska,north_pacific,True,2004-10-08,2007-08-31,2.111
t2m,alaska,north_pacific,True,2004-10-08,2014-09-20,2.123
t2m,alaska,north_pacific,True,2004-10-08,2020-10-11,2.169
t2m,alaska,north_pacific,True,2011-11-04,2021-10-07,2.598
t2m,alaska,north_pacific,True,2011-11-04,2000-09-21,2.619
t2m,alaska,north_pacific,True,2011-11-04,1977-10-04,2.636
t2m,alaska,north_pacific,True,2011-11-04,2006-10-02,2.641
t2m,alaska,north_pacific,True,2011-11-04,2008-09-22,2.676
t2m,alaska,north_pacific,True,2011-11-06,1971-10-01,2.72
t2m,alaska,north_pacific,True,2011-11-06,2009-09-30,2.857
t2m,alaska,north_pacific,True,2011-11-06,1986-09-27,2.884
t2m,alaska,north_pacific,True,2011-11-06,2013-09-25,2.925
t2m,alaska,north_pacific,True,2011-11-06,1959-09-24,2.951
t2m,alaska,northern_hs,False,2004-10-06,2010-10-06,2.095
t2m,alaska,northern_hs,False,2004-10-06,2005-09-29,2.124
t2m,alaska,northern_hs,False,2004-10-06,2011-10-16,2.151
t2m,alaska,northern_hs,False,2004-10-06,2020-10-10,2.198
t2m,alaska,northern_hs,False,2004-10-06,2003-10-07,2.22
t2m,alaska,northern_hs,False,2004-10-08,2005-09-30,2.053
t2m,alaska,northern_hs,False,2004-10-08,1997-09-30,2.102
t2m,alaska,northern_hs,False,2004-10-08,2017-10-14,2.273
t2m,alaska,northern_hs,False,2004-10-08,1967-09-30,2.286
t2m,alaska,northern_hs,False,2004-10-08,2020-10-10,2.302
t2m,alaska,northern_hs,False,2011-11-04,1971-10-20,3.295
t2m,alaska,northern_hs,False,2011-11-04,2006-10-30,3.369
t2m,alaska,northern_hs,False,2011-11-04,1994-11-02,3.371
t2m,alaska,northern_hs,False,2011-11-04,1992-11-09,3.44
t2m,alaska,northern_hs,False,2011-11-04,1977-10-20,3.45
t2m,alaska,northern_hs,False,2011-11-06,2004-11-03,3.279
t2m,alaska,northern_hs,False,2011-11-06,1964-11-08,3.29
t2m,alaska,northern_hs,False,2011-11-06,2010-11-27,3.344
t2m,alaska,northern_hs,False,2011-11-06,1999-11-18,3.394
t2m,alaska,northern_hs,False,2011-11-06,2012-11-15,3.399
t2m,alaska,northern_hs,True,2004-10-06,2005-09-17,1.817
t2m,alaska,northern_hs,True,2004-10-06,2010-10-19,1.97
t2m,alaska,northern_hs,True,2004-10-06,2020-08-26,2.0
t2m,alaska,northern_hs,True,2004-10-06,1997-09-09,2.034
t2m,alaska,northern_hs,True,2004-10-06,1987-10-11,2.043
t2m,alaska,northern_hs,True,2004-10-08,2005-09-17,1.856
t2m,alaska,northern_hs,True,2004-10-08,1997-09-09,1.979
t2m,alaska,northern_hs,True,2004-10-08,2007-08-31,2.111
t2m,alaska,northern_hs,True,2004-10-08,2014-09-20,2.123
t2m,alaska,northern_hs,True,2004-10-08,2020-10-11,2.169
t2m,alaska,northern_hs,True,2011-11-04,2021-10-07,2.598
t2m,alaska,northern_hs,True,2011-11-04,2000-09-21,2.619
t2m,alaska,northern_hs,True,2011-11-04,1977-10-04,2.636
t2m,alaska,northern_hs,True,2011-11-04,2006-10-02,2.641
t2m,alaska,northern_hs,True,2011-11-04,2008-09-22,2.676
t2m,alaska,northern_hs,True,2011-11-06,1971-10-01,2.72
t2m,alaska,northern_hs,True,2011-11-06,2009-09-30,2.857
t2m,alaska,northern_hs,True,2011-11-06,1986-09-27,2.884
t2m,alaska,northern_hs,True,2011-11-06,2013-09-25,2.925
t2m,alaska,northern_hs,True,2011-11-06,1959-09-24,2.951
t2m,alaska,panarctic,False,2004-10-06,2010-10-06,2.095
t2m,alaska,panarctic,False,2004-10-06,2005-09-29,2.124
t2m,alaska,panarctic,False,2004-10-06,2011-10-16,2.151
t2m,alaska,panarctic,False,2004-10-06,2020-10-10,2.198
t2m,alaska,panarctic,False,2004-10-06,2003-10-07,2.22
t2m,alaska,panarctic,False,2004-10-08,2005-09-30,2.053
t2m,alaska,panarctic,False,2004-10-08,1997-09-30,2.102
t2m,alaska,panarctic,False,2004-10-08,2017-10-14,2.273
t2m,alaska,panarctic,False,2004-10-08,1967-09-30,2.286
t2m,alaska,panarctic,False,2004-10-08,2020-10-10,2.302
t2m,alaska,panarctic,False,2011-11-04,1971-10-20,3.295
t2m,alaska,panarctic,False,2011-11-04,2006-10-30,3.369
t2m,alaska,panarctic,False,2011-11-04,1994-11-02,3.371
t2m,alaska,panarctic,False,2011-11-04,1992-11-09,3.44
t2m,alaska,panarctic,False,2011-11-04,1977-10-20,3.45
t2m,alaska,panarctic,False,2011-11-06,2004-11-03,3.279
t2m,alaska,panarctic,False,2011-11-06,1964-11-08,3.29
t2m,alaska,panarctic,False,2011-11-06,2010-11-27,3.344
t2m,alaska,panarctic,False,2011-11-06,1999-11-18,3.394
t2m,alaska,panarctic,False,2011-11-06,2012-11-15,3.399
t2m,alaska,panarctic,True,2004-10-06,2005-09-17,1.817
t2m,alaska,panarctic,True,2004-10-06,2010-10-19,1.97
t2m,alaska,panarctic,True,2004-10-06,2020-08-26,2.0
t2m,alaska,panarctic,True,2004-10-06,1997-09-09,2.034
t2m,alaska,panarctic,True,2004-10-06,1987-10-11,2.043
t2m,alaska,panarctic,True,2004-10-08,2005-09-17,1.856
t2m,alaska,panarctic,True,2004-10-08,1997-09-09,1.979
t2m,alaska,panarctic,True,2004-10-08,2007-08-31,2.111
t2m,alaska,panarctic,True,2004-10-08,2014-09-20,2.123
t2m,alaska,panarctic,True,2004-10-08,2020-10-11,2.169
t2m,alaska,panarctic,True,2011-11-04,2021-10-07,2.598
t2m,alaska,panarctic,True,2011-11-04,2000-09-21,2.619
t2m,alaska,panarctic,True,2011-11-04,1977-10-04,2.636
t2m,alaska,panarctic,True,2011-11-04,2006-10-02,2.641
t2m,alaska,panarctic,True,2011-11-04,2008-09-22,2.676
t2m,alaska,panarctic,True,2011-11-06,1971-10-01,2.72
t2m,alaska,panarctic,True,2011-11-06,2009-09-30,2.857
t2m,alaska,panarctic,True,2011-11-06,1986-09-27,2.884
t2m,alaska,panarctic,True,2011-11-06,2013-09-25,2.925
